account_key,bank_key,account_number,entity_id,laundering_sent_count,laundering_received_count,laundering_participations
1052192,4590,80AEC7C00,2AA1F02CD20,0,5,5
1215278,117639,806203980,2AA1E2D8E10,0,5,5
1358617,116103,8042CC8A0,2AA1E3483D0,0,5,5
1398379,85402,800355B40,2AA1CA639D0,0,5,5
1440351,3873,80D753880,2AA20799D40,0,5,5
1568017,2861,81134A5D0,2AA1EB20A90,0,5,5
1578468,97543,812D24780,2AA1F4D9A60,0,5,5
1592572,4590,80E866D70,2AA1F02FBA0,0,5,5
1605972,76724,80C3540A0,2AA1FF47090,0,5,5
1642859,21483,81D84E5C0,2AA1F7855F0,0,5,5
1683370,69737,801A3FF40,2AA1CB803A0,0,5,5
1777390,115260,80C2AC1E0,2AA1EA4E4B0,0,5,5
1848566,117113,807F008D0,2AA20688D20,0,5,5
1855472,80188,8062C6100,2AA1CEF5C00,0,5,5
1894378,110921,810F4C9C0,2AA1F19FAE0,0,5,5
2079869,78590,801CFF220,2AA203C6A70,0,5,5
88280,57396,809459820,2AA1EE8F0A0,4,0,4
118241,38008,80E37E620,2AA1EDB06F0,4,0,4
177803,18992,80028A900,2AA1E0EB380,4,0,4
183949,57548,800221490,2AA1E130810,4,0,4
210687,122145,80C7D9AB0,2AA2057C000,4,0,4
213887,40984,80DDC5960,2AA1EF61D20,4,0,4
217164,83110,811CBDE10,2AA20681080,4,0,4
315036,31720,811E91190,2AA1D3BFF10,4,0,4
329066,16523,80BFA4A40,2AA1EEEF140,4,0,4
421644,30584,80CFC8F20,2AA1FE6DF90,4,0,4
527365,109198,8022C7240,2AA208329E0,4,0,4
577579,91196,82245F010,2AA1D2F5A70,4,0,4
640691,8290,80922F0B0,2AA2013CF90,4,0,4
660061,16638,805D97EC0,2AA1E24B250,4,0,4
689105,75513,806F56960,2AA1E5A6E90,4,0,4
696488,111307,813794920,2AA1F3F0890,4,0,4
740446,85402,80032D5D0,2AA1FDBF810,4,0,4
774841,12450,81A4AF9E0,2AA1F6B28E0,4,0,4
995826,34411,8103860B0,2AA1E715910,4,0,4
1098777,20818,814D873F0,2AA1F378250,4,0,4
1154988,74916,801CD7D20,2AA1CADB260,4,0,4
1166897,87962,809E3ED40,2AA1E5A2C70,4,0,4
1623870,77429,806983930,2AA1EC18C50,4,0,4
1664464,86452,80C1BB8B0,2AA1E978F50,4,0,4
1700615,16610,8010F8FE0,2AA1EC54FF0,4,0,4
1824154,4745,8069C9A80,2AA1E1981B0,4,0,4
1969738,79068,811C62510,2AA1EA22930,4,0,4
1972727,9427,8102F4E00,2AA1D52F230,4,0,4
666536,18992,80A628B70,2AA1E0F2460,3,1,4
680942,27473,804EFA460,2AA1E4F6FD0,3,1,4
781717,1509,8002AF920,2AA1E102DC0,3,1,4
936360,84395,80052F1A0,2AA20761A80,3,1,4
1132740,74038,8000C53E0,2AA1FCA4140,3,1,4
1313065,13845,8004D0740,2AA1E688A30,3,1,4
1354069,18992,8002529C0,2AA1EE15FF0,3,1,4
1395670,78590,8003552A0,2AA1CA8E950,3,1,4
1439155,41332,81C3CD2E0,2AA1F6D35D0,3,1,4
2061287,13845,80007E550,2AA1E0DDC50,3,1,4
3297,27147,8043BB430,2AA1D01B8C0,2,2,4
77318,103898,801419040,2AA205A9760,2,2,4
80696,85402,800104F90,2AA1CA9B940,2,2,4
144219,91319,80B7BC3D0,2AA2066BE80,2,2,4
152291,1509,8002892E0,2AA1E4734B0,2,2,4
165190,59195,801824A80,2AA1CBD5AA0,2,2,4
165508,18992,80008A4D0,2AA1EF19E30,2,2,4
171713,18992,80010AEE0,2AA1E0E98E0,2,2,4
176655,37433,800442EE0,2AA2057DC00,2,2,4
183562,74075,80010B530,2AA1E0F5780,2,2,4
186158,78590,80018BD20,2AA1CA71560,2,2,4
230507,86501,808757910,2AA1D0FE6C0,2,2,4
248277,90467,83480CAF0,2AA20036060,2,2,4
249180,75900,807DD29C0,2AA1D0AAC20,2,2,4
269258,107430,824DFD460,2AA1F9EA1E0,2,2,4
290879,1509,800311A80,2AA1E103540,2,2,4
291006,5767,81847A5A0,2AA1EB1F830,2,2,4
315134,30584,800B427B0,2AA2019DB40,2,2,4
339146,40492,80203F0D0,2AA1CC47060,2,2,4
470632,92825,8013BF540,2AA1E6D8FB0,2,2,4
470762,92903,80BAA5E60,2AA206A9E80,2,2,4
475895,18992,80021D4F0,2AA1E2AAA90,2,2,4
487617,10909,810A8F8E0,2AA1D3E4CD0,2,2,4
535777,33122,818420DE0,2AA1F5FC6D0,2,2,4
558966,85764,8018EF450,2AA1E7DDCB0,2,2,4
578486,113581,842225B70,2AA20325610,2,2,4
582018,48841,8000A38F0,2AA1F53C530,2,2,4
601006,85402,8005A4DB0,2AA1CA9E520,2,2,4
664832,79056,800228E60,2AA1CA7FEC0,2,2,4
668391,51914,8113A68D0,2AA1F262420,2,2,4
687576,27717,80042CAE0,2AA1CABA460,2,2,4
705182,27717,80052D830,2AA2023F5B0,2,2,4
707090,26743,81B0AB810,2AA1F6AD4F0,2,2,4
713369,24802,80C766FA0,2AA1E7EAA30,2,2,4
781557,34541,803DAB770,2AA1CF183E0,2,2,4
891576,57548,80021CB00,2AA1EC99C30,2,2,4
950930,6030,80D12B500,2AA1FF62BF0,2,2,4
989301,49671,812EFBEB0,2AA20461CB0,2,2,4
993196,96989,80586DA10,2AA204A2E10,2,2,4
996481,16523,80050D960,2AA1EA78F30,2,2,4
1010487,78145,8143B7C90,2AA1F39AAB0,2,2,4
1068192,36572,803C648B0,2AA204BCD10,2,2,4
1109166,35302,80269E490,2AA1CB9B620,2,2,4
1124958,78590,8005C45C0,2AA20550210,2,2,4
1145692,76386,81C54F030,2AA1F7634D0,2,2,4
1180377,78590,8003C8FF0,2AA1CA8F0D0,2,2,4
1187492,4177,804C46170,2AA1EDC4D30,2,2,4
1215723,74916,80035B870,2AA206A2EC0,2,2,4
1216682,23444,80066F560,2AA206718C0,2,2,4
1219622,35302,8127108C0,2AA208362B0,2,2,4
1330630,79056,8001D1D30,2AA1E10ED90,2,2,4
1503485,42751,80A010160,2AA1CF60DC0,2,2,4
1506260,76000,8002D77B0,2AA1E13B7B0,2,2,4
1511295,31413,8092B6BA0,2AA1D0C9C80,2,2,4
1576746,37433,800428940,2AA1CAC8BE0,2,2,4
1678557,117639,80222FFF0,2AA1E2D6F50,2,2,4
1679636,98823,80D931F90,2AA1F105D40,2,2,4
1679707,11200,80E528E20,2AA1F0F4DA0,2,2,4
1701003,31720,8215EA040,2AA1D3C0E70,2,2,4
1718303,73709,83CEEAEE0,2AA20310DE0,2,2,4
1729259,79056,8002EA5C0,2AA1EBD1930,2,2,4
1765075,3170,8000EC410,2AA1FE81760,2,2,4
1853841,39026,814DA4470,2AA1F40A4F0,2,2,4
1854948,79056,8001F1E00,2AA1E5BFBF0,2,2,4
1863475,46133,8000F2F00,2AA205F2710,2,2,4
1869720,41018,80BC64630,2AA1D1626C0,2,2,4
1964412,13845,800178670,2AA1E0DE940,2,2,4
1970511,67891,8190AC4D0,2AA20594080,2,2,4
1985002,23444,8003DC750,2AA2073BEC0,2,2,4
2070075,23444,8002DB270,2AA1CAAB260,2,2,4
2074719,4671,80D07F210,2AA1EF38960,2,2,4
2079009,18992,80027F150,2AA1EA39230,2,2,4
150536,111307,814CB77A0,2AA1F3CA470,1,3,4
552643,44824,842227010,2AA2031B6F0,1,3,4
580140,31491,823D5EB90,2AA2083BB90,1,3,4
647461,59338,800EBAE20,2AA1CBC8700,1,3,4
698959,119455,800E3AE80,2AA1E8D7430,1,3,4
776864,30584,80087EBE0,2AA205524B0,1,3,4
782736,79056,8001AFAA0,2AA1E10EAF0,1,3,4
844248,79056,8003B3E50,2AA1EE928C0,1,3,4
1213331,74075,80014A7A0,2AA1EC111F0,1,3,4
1466244,23444,80017C1F0,2AA20837A10,1,3,4
1760245,44824,8000ED0D0,2AA2031B5D0,1,3,4
1992066,13845,80007A2B0,2AA1E0DDA70,1,3,4
73280,42301,80D4FA940,2AA1F337AD0,0,4,4
123223,78590,801807360,2AA20584C60,0,4,4
391476,58612,80F8A3280,2AA1F1BBF20,0,4,4
548549,40839,820663F80,2AA1EDFC030,0,4,4
616548,35302,805C7F990,2AA1CB9DAE0,0,4,4
788276,106169,80F0610C0,2AA1F3C0D30,0,4,4
880426,82481,8000B5170,2AA1FAA6000,0,4,4
966826,22004,81B881130,2AA1F2B5C80,0,4,4
1043552,37343,80D6D26E0,2AA1F308FC0,0,4,4
1063529,17365,8037B3EC0,2AA1CEA42C0,0,4,4
1135272,74203,8173BB2F0,2AA1D7D4CF0,0,4,4
1240854,77429,806D2C090,2AA1E61B590,0,4,4
1283599,97510,80A5E3E80,2AA2079A880,0,4,4
1295969,110246,803E742D0,2AA1EEC6420,0,4,4
1411997,111326,80056AAB0,2AA1CB57000,0,4,4
1452496,12172,8013CB2F0,2AA1E2E4910,0,4,4
1481309,17427,8149E3F50,2AA207D6D60,0,4,4
1496821,117339,80C3034E0,2AA1E7858F0,0,4,4
1538676,110605,81645A500,2AA1D832470,0,4,4
1578306,64402,80C880250,2AA207A4D20,0,4,4
1580728,3170,83F4E09A0,2AA2032EDC0,0,4,4
1697683,108711,804228B10,2AA2042E410,0,4,4
1714851,85402,8004E9210,2AA2053C9B0,0,4,4
1754093,110626,815EE2D50,2AA205ABB40,0,4,4
1771510,35338,806F2D900,2AA1E3A04D0,0,4,4
1774566,1509,8004ECA10,2AA1E37FC10,0,4,4
1794641,45703,803288650,2AA1E1E73B0,0,4,4
54489,9440,80F0BF860,2AA1F1CDBA0,3,0,3
59230,74075,800203B00,2AA1E626310,3,0,3
95796,3100,80BE20EA0,2AA1CFC4720,3,0,3
96773,78590,800385590,2AA1CA8EBF0,3,0,3
122406,71165,80CD79890,2AA1D051EA0,3,0,3
176737,116592,81359C070,2AA1D4B23D0,3,0,3
449223,32192,8043FACA0,2AA20694440,3,0,3
709211,16121,80088E9A0,2AA1E1942F0,3,0,3
790508,54096,8042FB380,2AA207FC140,3,0,3
794523,85003,8218EF960,2AA1DB75F10,3,0,3
794904,104698,801E8CA50,2AA1CB4EEE0,3,0,3
909627,106679,819B664B0,2AA1E192F10,3,0,3
992719,13845,80013CE90,2AA1E0DE2E0,3,0,3
1004053,32601,815BF9BC0,2AA1E7023D0,3,0,3
1031522,92305,803F7ED40,2AA1E262EF0,3,0,3
1084117,107430,822F2FBD0,2AA1F906FE0,3,0,3
1134568,45120,8205C1D30,2AA1DA1D2B0,3,0,3
1137066,27717,8023C30B0,2AA1CABF7A0,3,0,3
1164190,37798,81BC4FB20,2AA1F773F90,3,0,3
1181992,51314,81C69A100,2AA1F702CF0,3,0,3
1214379,67525,831332920,2AA1FD07F40,3,0,3
1227452,60738,8110DC6F0,2AA1F2E0800,3,0,3
1391890,85402,801E554E0,2AA1CA68FB0,3,0,3
1399728,74075,8009D5D20,2AA1E3DE890,3,0,3
1485065,54325,80A967F70,2AA1E98AC50,3,0,3
1497264,103720,8061F6D50,2AA1E771990,3,0,3
1622607,29379,811BE5BE0,2AA1D5C0F10,3,0,3
1632668,54096,8135AF5D0,2AA1D059120,3,0,3
1746995,16413,808F03D50,2AA1CFF3CC0,3,0,3
1753398,29452,837344120,2AA1FECF650,3,0,3
1789321,227,802377EA0,2AA1E3D8090,3,0,3
1805632,59195,800D40380,2AA1CBD3CA0,3,0,3
1893289,113597,812166B30,2AA1E81F230,3,0,3
1894860,19477,800522EC0,2AA207DD2E0,3,0,3
1912200,79504,812FBABA0,2AA1E56FCD0,3,0,3
1957210,6742,80FD53450,2AA1CE914E0,3,0,3
1981448,89856,80824C7C0,2AA1D001980,3,0,3
2036587,45158,8056ADBB0,2AA206AF2E0,3,0,3
2050310,2070,819015B20,2AA1D4B7190,3,0,3
1196,78590,809680B20,2AA1CA97470,2,1,3
52428,78590,8004839E0,2AA1FEB6470,2,1,3
58383,108539,804DB16A0,2AA1E434D90,2,1,3
80164,88108,808B3A510,2AA206F5E70,2,1,3
87611,79056,8002853F0,2AA1E10F690,2,1,3
88480,74916,800794750,2AA207FB180,2,1,3
89679,113446,800123D90,2AA1EBD5A50,2,1,3
129982,30584,800459290,2AA1CAF1E60,2,1,3
131368,13845,8001081F0,2AA1E31D590,2,1,3
134162,79056,8001881A0,2AA1E10E8B0,2,1,3
151032,76001,80D9E5AA0,2AA1F0088A0,2,1,3
151237,91213,8015BB450,2AA2079BC80,2,1,3
162416,108539,805E3B0D0,2AA1E4353F0,2,1,3
167734,45854,80AE5B2E0,2AA1F03EBA0,2,1,3
172421,91213,800F38930,2AA2067AB00,2,1,3
183676,98546,8036225D0,2AA1E233370,2,1,3
189717,47216,810DF4420,2AA1F0D10C0,2,1,3
202787,59195,8024A2F30,2AA1CBD7180,2,1,3
219670,74075,80018D980,2AA1ED7FAF0,2,1,3
228008,60506,809FDC6C0,2AA1F23B520,2,1,3
232889,119455,80049E760,2AA1E177ED0,2,1,3
235613,103237,81B5CC290,2AA1D781BD0,2,1,3
272087,91213,800522BB0,2AA207600A0,2,1,3
276068,107057,80D9FEDB0,2AA1F28BF80,2,1,3
278216,15372,81E04F840,2AA1E9D5710,2,1,3
283791,16610,805F81D20,2AA1E1AB7B0,2,1,3
284432,36572,809B347C0,2AA1FF80B30,2,1,3
285080,74075,800111650,2AA1EDC3FF0,2,1,3
287423,78590,800391010,2AA1CA8ED70,2,1,3
307581,102914,80A2E88C0,2AA206A9E20,2,1,3
311826,104698,8007AF0E0,2AA1CB4B520,2,1,3
312260,16523,800823AD0,2AA1E182570,2,1,3
317491,87015,80216DF70,2AA1CCBF500,2,1,3
333155,64781,80EDE81C0,2AA1D03E580,2,1,3
333662,19477,802E42B40,2AA1CB379E0,2,1,3
343820,104344,8041210E0,2AA207D8E20,2,1,3
346839,62272,81945E360,2AA1F65CAD0,2,1,3
351949,37433,80045DA60,2AA1CAC8E80,2,1,3
386635,74943,80DF292E0,2AA1E343070,2,1,3
447048,23354,82A9C7E80,2AA1E7C4A30,2,1,3
447083,44824,84221D890,2AA203253D0,2,1,3
451063,27717,80011D160,2AA20557A30,2,1,3
455911,53716,802FB7C20,2AA1E3EB3B0,2,1,3
480569,74075,812C1D600,2AA1E0FEAE0,2,1,3
491430,52147,81C5B3690,2AA1F7450B0,2,1,3
498906,3170,84221EED0,2AA2032ECA0,2,1,3
504826,108643,81B369B20,2AA203246F0,2,1,3
524928,56730,805974A50,2AA201A0EC0,2,1,3
534349,1509,800220CF0,2AA1E1026A0,2,1,3
548457,82949,8234DB660,2AA1F901B00,2,1,3
552292,103898,800EBC1B0,2AA20549910,2,1,3
592111,64746,807BB1570,2AA1E42F1F0,2,1,3
612838,48383,812D13770,2AA1F3A1610,2,1,3
659980,35113,81E260B30,2AA1D8E2D10,2,1,3
665728,89427,818604C40,2AA1EDBEFD0,2,1,3
675210,91213,80041B550,2AA1CAE41C0,2,1,3
680878,106871,829E1CF50,2AA1DB62710,2,1,3
687396,119700,813CFF340,2AA20514990,2,1,3
697120,78590,80022A130,2AA1CA725E0,2,1,3
717174,27823,802F61560,2AA20452150,2,1,3
723552,75735,8145F0B70,2AA1F4E19C0,2,1,3
735424,58210,800E603E0,2AA1ED8FBD0,2,1,3
742680,27717,8003AB310,2AA2081E760,2,1,3
774004,16121,80010A820,2AA1E541E90,2,1,3
797821,109386,80AE0CDB0,2AA1D3B67B0,2,1,3
801148,97333,80418FFE0,2AA1CDFB320,2,1,3
802565,79056,8001B1740,2AA1E593430,2,1,3
821058,74075,8001B2490,2AA1EBC4DF0,2,1,3
827611,49146,8136C7370,2AA1D1DE6A0,2,1,3
835521,104698,80058F240,2AA1CB4AB00,2,1,3
841008,1509,8003B3F90,2AA1E467D70,2,1,3
843600,49341,8016CA420,2AA207F16A0,2,1,3
848544,85402,800C33FF0,2AA2084F350,2,1,3
855465,45096,8153DABD0,2AA1D7664D0,2,1,3
855638,49189,816E2C200,2AA1FD3F220,2,1,3
856028,84395,8007A2060,2AA207B33C0,2,1,3
860055,7470,812508250,2AA1EDF9CB0,2,1,3
871169,117113,8160C4BC0,2AA1CEFEE60,2,1,3
886907,79056,800336040,2AA1CA80340,2,1,3
888198,81566,800A7D310,2AA1EC217F0,2,1,3
898447,19477,807861D40,2AA207740A0,2,1,3
906753,26817,81AA3C1E0,2AA1E157E10,2,1,3
907307,26817,8013BC280,2AA1EE99B60,2,1,3
907889,40431,814D30C00,2AA205D5640,2,1,3
912032,23354,811AEB690,2AA1EDCEB50,2,1,3
916238,114632,80ADE3DC0,2AA20839350,2,1,3
923382,41305,8033E1240,2AA1E9B6370,2,1,3
923727,64580,806D26000,2AA1CE72A40,2,1,3
938818,74988,8093AB090,2AA1E6D0ED0,2,1,3
947699,120748,821F47CC0,2AA1EA80E50,2,1,3
950197,99089,80270DCC0,2AA1EC676D0,2,1,3
951117,89187,8009135A0,2AA1CBB04E0,2,1,3
962862,85529,80ACA28C0,2AA1EFAA980,2,1,3
977272,1005,812355580,2AA1D6E1CB0,2,1,3
995712,42159,81FCEBB10,2AA1DB441B0,2,1,3
999515,23444,8001188D0,2AA1CAAA900,2,1,3
1008864,41550,80AE0E8F0,2AA20496FD0,2,1,3
1009096,59195,801593620,2AA1CBD5260,2,1,3
1009761,68574,801108C50,2AA1E218EB0,2,1,3
1013587,80845,8121B6F20,2AA1F0E0C20,2,1,3
1022642,41489,80B1A5A10,2AA1CB46A00,2,1,3
1031202,27818,806B551F0,2AA1EF1DDF0,2,1,3
1063326,74038,8000C1710,2AA1FCA3FF0,2,1,3
1066752,97011,8221F9750,2AA208402F0,2,1,3
1070577,8359,8000C2D10,2AA1FCB6E50,2,1,3
1084701,1509,800142F60,2AA1E101500,2,1,3
1090660,16121,8002E70C0,2AA1EE6DEC0,2,1,3
1100044,85402,8008C3720,2AA205D9F00,2,1,3
1102327,79056,800443CE0,2AA2076ECE0,2,1,3
1107931,3635,8178E7BE0,2AA2027B010,2,1,3
1113424,74038,8000C40D0,2AA1FCA40E0,2,1,3
1153661,69565,8099EEF50,2AA205BD400,2,1,3
1153680,85402,8003C6BD0,2AA1CA9CEA0,2,1,3
1165815,76000,8002CC530,2AA1E64FC50,2,1,3
1167885,75530,8249EC540,2AA1EC54F90,2,1,3
1172589,19347,803C5CC70,2AA207A77E0,2,1,3
1181597,13845,8001C87A0,2AA1E8ED390,2,1,3
1194071,7470,800EF5A40,2AA1E196BF0,2,1,3
1220198,68991,80B6691D0,2AA20559A90,2,1,3
1226516,74916,80055A2F0,2AA203EF170,2,1,3
1242676,74388,80ED96C60,2AA1E4B76D0,2,1,3
1254034,34505,8018E1D50,2AA20679D80,2,1,3
1263961,35542,8150F3570,2AA1E183890,2,1,3
1270948,87649,8001CD2D0,2AA1EF19F50,2,1,3
1274346,5735,8036886C0,2AA202C1E10,2,1,3
1284481,85402,8001CEBD0,2AA1CA63130,2,1,3
1289596,75900,813592DF0,2AA1D0AB0A0,2,1,3
1292505,40782,808FAC770,2AA1E4B6950,2,1,3
1293521,85402,8001CF4F0,2AA2052F1F0,2,1,3
1296875,109032,80958AAA0,2AA207AEA20,2,1,3
1311549,41997,84F085AC0,2AA205C24C0,2,1,3
1324776,119502,84F085390,2AA1DFF96B0,2,1,3
1335657,97333,80876F320,2AA1CDFB7A0,2,1,3
1338164,13991,8222C43A0,2AA1CF782E0,2,1,3
1338205,7428,80623DBB0,2AA1EB3E030,2,1,3
1340308,118304,808EAA6C0,2AA1E3A74B0,2,1,3
1344964,116032,812ED19E0,2AA1D449C10,2,1,3
1350491,41907,801CD14C0,2AA207C9DA0,2,1,3
1355979,78590,800453BB0,2AA207E5260,2,1,3
1392627,79056,8003D5020,2AA20663840,2,1,3
1406499,111881,804514950,2AA1E3AC6F0,2,1,3
1409895,85402,8003566A0,2AA20608800,2,1,3
1424426,26937,81C8B6C80,2AA1E1DA0B0,2,1,3
1427711,120692,80131D630,2AA1E27E810,2,1,3
1465919,78590,8004597A0,2AA20247750,2,1,3
1477250,59451,81B05F750,2AA1ED21F70,2,1,3
1480479,74916,8003CBC00,2AA207EC860,2,1,3
1487548,23446,80BE6F560,2AA1EA2AA90,2,1,3
1505817,57548,800376540,2AA1E1312F0,2,1,3
1507172,64200,805E1E310,2AA1E2AD010,2,1,3
1525001,86604,803E2DDB0,2AA1CBE3E60,2,1,3
1546421,113446,8002789B0,2AA1EC64DB0,2,1,3
1552114,94000,8074867B0,2AA202D0870,2,1,3
1557830,90953,806DB25D0,2AA1EC9C110,2,1,3
1558503,52431,81FC70100,2AA205DD370,2,1,3
1570460,97110,8000E6930,2AA20177790,2,1,3
1581807,74314,805E64120,2AA1EF49C80,2,1,3
1582953,96608,802B7ADB0,2AA1E3327D0,2,1,3
1588815,87649,800D61A90,2AA1EF1A5B0,2,1,3
1589558,27941,815CC2C50,2AA207DC5C0,2,1,3
1594599,32677,803577FF0,2AA207FAE20,2,1,3
1609146,97335,80BDD6630,2AA1EDC0630,2,1,3
1613288,27717,800D64540,2AA205A8480,2,1,3
1627972,27717,8003E57B0,2AA206F3BD0,2,1,3
1630259,89187,8038CAF80,2AA20560E30,2,1,3
1633751,96280,80BFA07E0,2AA1E8F7A30,2,1,3
1643491,101975,81A4AFE70,2AA1F7B6EF0,2,1,3
1650158,119455,800375110,2AA1E880490,2,1,3
1657945,119455,8003759D0,2AA1E177C30,2,1,3
1662354,37433,80152DD90,2AA1CACC0C0,2,1,3
1663046,26817,8002EE7C0,2AA1E14FE30,2,1,3
1665997,27717,800560920,2AA1CABAD60,2,1,3
1668111,15634,800A56540,2AA1EE7CD40,2,1,3
1686195,41632,82D0B5FA0,2AA205FFC40,2,1,3
1696310,47261,811B48EB0,2AA1EF5C1A0,2,1,3
1702731,18181,80CE03EF0,2AA1E48F870,2,1,3
1704000,101406,83CEEBB20,2AA20338680,2,1,3
1706348,79056,8003E8C60,2AA1CA80D60,2,1,3
1714734,85402,8007691F0,2AA206452A0,2,1,3
1733489,79056,8012EA1F0,2AA204CC170,2,1,3
1740800,18992,8006EADB0,2AA1EB4A630,2,1,3
1741705,111326,800556E90,2AA1CB56E80,2,1,3
1763502,11088,8012A4700,2AA1EC90150,2,1,3
1766169,66933,810C2CB20,2AA1D229200,2,1,3
1799933,16121,8001CBB70,2AA1E5A8510,2,1,3
1818477,113581,8000E9420,2AA1FE9FF30,2,1,3
1840850,74916,8003E1DB0,2AA1CAD6880,2,1,3
1841799,76000,8002FBC20,2AA1E13B930,2,1,3
1852884,99490,802D85670,2AA1CDEFEA0,2,1,3
1855032,74075,800171A10,2AA1E0F6020,2,1,3
1860246,100711,812A933C0,2AA1D26D920,2,1,3
1866509,121759,8117D3170,2AA1F119140,2,1,3
1876640,117339,80BBABE00,2AA1E5ACD30,2,1,3
1880275,42391,801F459F0,2AA1EF3D540,2,1,3
1882967,57082,806F22B80,2AA1E725710,2,1,3
1896104,116697,8023DE470,2AA20540830,2,1,3
1903172,85402,800074AD0,2AA1CA9B820,2,1,3
1925356,77116,81A2734C0,2AA204F45F0,2,1,3
1925602,78140,80F470980,2AA1F164220,2,1,3
1931762,3322,80F83DF90,2AA1F0EBD60,2,1,3
1945853,64683,81D38CCE0,2AA1F709310,2,1,3
1946951,40984,80CA3FEF0,2AA1F175BA0,2,1,3
1958604,85213,8011D8440,2AA1EC696D0,2,1,3
1965116,98315,8134E2CA0,2AA1EB69870,2,1,3
1966178,74314,802BFC6B0,2AA1EF99B40,2,1,3
1968089,77073,8019A4F00,2AA1CC206A0,2,1,3
1986761,119455,800A69E80,2AA1EB56A50,2,1,3
1991543,74916,80056B1B0,2AA206CE650,2,1,3
2006153,18992,80007B600,2AA1CA71110,2,1,3
2008215,112941,80C8501F0,2AA1E621C70,2,1,3
2009129,75454,81AF6D5E0,2AA205E65E0,2,1,3
2029903,86673,81AC7A930,2AA2034A790,2,1,3
2038379,34505,8038D1FF0,2AA2066EBA0,2,1,3
2044097,85402,8054FD520,2AA205D0340,2,1,3
2049040,17581,800DC27E0,2AA1E24FFB0,2,1,3
2058126,32749,8168F30C0,2AA20582460,2,1,3
2065304,45016,8057F7AE0,2AA2056F0C0,2,1,3
2070053,37433,800236D70,2AA206CB4D0,2,1,3
2076180,85402,8005FF480,2AA206AD5E0,2,1,3
2078502,84395,800AE91D0,2AA1CB011E0,2,1,3
2078634,97174,8521FC070,2AA1FCA3E70,2,1,3
2080781,58210,8003B2A10,2AA1ED01FD0,2,1,3
2081550,79056,80007FC40,2AA1E10D8C0,2,1,3
2086437,19477,8004A92A0,2AA1CB323A0,2,1,3
4707,115637,81153F810,2AA1EF7A8C0,1,2,3
5852,71452,805904140,2AA1E287830,1,2,3
20273,23444,800524810,2AA2068B3E0,1,2,3
22059,77605,8073DCFC0,2AA1D25D900,1,2,3
38512,113446,8003240F0,2AA1E126DD0,1,2,3
47771,24617,800515DB0,2AA1CB0BE80,1,2,3
55905,91142,81803E830,2AA1F61A170,1,2,3
58302,76733,81BA53590,2AA1EF46DE0,1,2,3
62788,87649,800083280,2AA1EF19AA0,1,2,3
94860,85402,800105DB0,2AA1CA62B30,1,2,3
109382,112941,81D4ADBE0,2AA1E5F54B0,1,2,3
122879,41489,800B9C890,2AA1FDC8570,1,2,3
128920,67144,80BE2EF10,2AA2063C4A0,1,2,3
154258,1509,800F090D0,2AA1E105BE0,1,2,3
189995,16121,8001AE470,2AA1EB11EB0,1,2,3
190917,13845,80040BB50,2AA1E0DFCC0,1,2,3
199002,47550,811A71D80,2AA1EA87630,1,2,3
201432,18992,80010C3E0,2AA1E0E99A0,1,2,3
220780,13845,80010D990,2AA1E0DDF80,1,2,3
226738,4207,81AFA4270,2AA1E3F7B70,1,2,3
237106,85402,80010E900,2AA1CA9B9A0,1,2,3
238133,18992,80188EC00,2AA1EF26FD0,1,2,3
240638,12172,80979CEF0,2AA1E32DAD0,1,2,3
242989,81241,813CD33C0,2AA203011F0,1,2,3
247897,94609,81259AE10,2AA1E473D50,1,2,3
251776,14304,814059F40,2AA1F43F950,1,2,3
262545,40782,80C4F3530,2AA1E4B7730,1,2,3
262825,23444,800335E00,2AA20754720,1,2,3
310659,16121,8003B6E40,2AA1E11BD10,1,2,3
320717,82394,800FD82A0,2AA1E5C7BB0,1,2,3
333797,96364,811E7CFE0,2AA1D6B3250,1,2,3
342427,87962,8249EC590,2AA1EA44B90,1,2,3
363853,85764,80045B510,2AA1E15A1D0,1,2,3
372322,77104,807B51040,2AA2082DEE0,1,2,3
381860,41489,80098C740,2AA205F37C0,1,2,3
392869,35302,8038C25D0,2AA205A70E0,1,2,3
396014,27717,802A1EF60,2AA1CABFF80,1,2,3
400325,69737,8012C0490,2AA1CB7EAE0,1,2,3
414132,85402,800119610,2AA1CA62D70,1,2,3
416901,79056,800419D50,2AA205DFA70,1,2,3
417030,113581,84221F4F0,2AA203254F0,1,2,3
447319,94609,833B0EB40,2AA1E475130,1,2,3
448118,24617,80048C500,2AA2084C870,1,2,3
448244,1509,80031B0A0,2AA1E1035A0,1,2,3
474997,2600,822181D00,2AA1D4E73B0,1,2,3
478147,104698,8005A1420,2AA1CB4ABC0,1,2,3
478569,120468,82A9C8010,2AA1EB59830,1,2,3
482899,78590,80011D3E0,2AA20780260,1,2,3
491813,20019,81A7090F0,2AA1D3EEF70,1,2,3
495010,111326,8005A2780,2AA1CB57300,1,2,3
500354,103720,803D33BD0,2AA1EB55DD0,1,2,3
504724,101406,84221D380,2AA203386E0,1,2,3
505204,12585,831032700,2AA1FCB1FA0,1,2,3
513527,3170,84221F010,2AA2035EF30,1,2,3
530941,37798,8000A85A0,2AA1F6B8B10,1,2,3
536065,39982,817C939B0,2AA20461830,1,2,3
543592,94978,813A6E000,2AA20857350,1,2,3
567618,23444,8004870C0,2AA202F0E50,1,2,3
